client_id,date,amount,segment,channel,country,declared_income,days_until_last_observed_transaction
C0364,2025-06-16,11000.20731242218,regular,app,RU,40488.69823107142,11
C0234,2025-06-05,25621.555649622118,opportunistic,web,RU,146994.1937911746,12
C0267,2025-02-06,45360.28267523893,regular,app,BY,165601.26935907674,139
C0258,2025-06-21,6130.804558019298,regular,app,BY,72735.01488396972,8
C0282,2025-01-08,17619.551991529162,regular,web,KZ,86261.33612057511,164
C0254,2025-05-23,8266.235640969446,regular,app,RU,,24
C0151,2025-02-03,45210.52225636449,opportunistic,web,BY,,123
C0223,2025-06-29,50552.03768523114,opportunistic,manager,RU,,0
C0064,2025-04-20,60438.36388445273,opportunistic,manager,RU,,66
C0276,2025-01-12,8731.827217556332,regular,web,RU,65535.05343619635,166
C0336,2025-02-11,47757.354085969775,opportunistic,web,AM,,133
C0021,2025-02-08,60410.508546437144,opportunistic,manager,RU,62028.659546330346,137
C0186,2025-03-03,14513.858964041747,opportunistic,web,RU,63742.758168336564,84
C0372,2025-05-15,14855.254784672034,regular,web,BY,105901.06925376512,45
C0053,2025-06-06,64766.26277900194,opportunistic,app,RU,46172.709442249135,15
C0135,2025-01-16,34083.252905357316,opportunistic,manager,RU,,123
C0070,2025-06-28,6124.211945946048,regular,app,RU,72265.69587493673,0
C0028,2025-05-02,14769.232752698936,regular,app,RU,99926.3451265315,30
C0076,2025-04-12,7661.555397813747,regular,app,BY,41841.634218175095,62
C0369,2025-05-28,4086.5003583446533,regular,app,RU,176635.3330683661,27
C0396,2025-05-02,10082.683209293611,regular,app,KZ,63332.172912899565,53
C0112,2025-05-27,8247.683082163972,regular,web,KZ,,18
C0317,2025-04-14,17721.959938188964,regular,web,RU,37535.87622140273,70
C0075,2025-05-05,9702.905590445052,regular,manager,RU,78641.08221028118,53
C0088,2025-06-18,8574.16442794137,regular,app,RU,73271.65445707022,6
C0327,2025-05-08,1601098.1005432308,opportunistic,web,KZ,37447.94211658653,51
C0052,2025-04-21,7251.643294411164,regular,app,KZ,36740.54430792383,69
C0381,2025-04-08,697378.5912606952,opportunistic,web,RU,,74
C0188,2025-02-09,6447.370518506021,regular,manager,RU,40342.7858121426,138
C0360,2025-04-25,32170.26992240902,opportunistic,manager,RU,110410.55603274144,51
C0022,2025-04-01,11395.13053697536,regular,app,BY,104426.15742678501,85
C0272,2025-05-21,6664.603374876407,regular,app,RU,72952.79470233107,7
C0119,2025-04-26,2657.657754226446,regular,app,RU,12958.52483784047,63
C0284,2025-05-14,12915.14838557925,regular,app,RU,16145.402480594568,39
C0271,2025-02-16,7891.935235962928,regular,web,RU,41028.573339414696,124
C0060,2025-06-03,6129.027791000803,regular,manager,AM,29369.97581505382,25
C0178,2025-06-10,3441.2484509872147,new,app,RU,43432.16598996701,17
C0306,2025-06-17,5382.046204835096,regular,app,RU,57805.035774570744,5
C0187,2025-03-18,24161.899792289092,regular,app,RU,76429.16908843287,86
C0063,2025-01-11,82330.58751643386,opportunistic,manager,RU,,168
C0231,2025-02-15,13100.172424914861,regular,app,RU,97988.07583193238,134
C0259,2025-01-04,12343.693186924087,regular,app,KZ,54966.058792712574,174
C0051,2025-03-03,9414.329457220005,regular,web,AM,49333.31383761302,117
C0095,2025-05-27,25655.24264363794,regular,web,RU,74809.02849203724,20
C0333,2025-01-06,9842.963603185319,opportunistic,manager,RU,,158
C0322,2025-03-18,17200.25622393867,regular,app,RU,89967.3339755547,86
C0128,2025-01-02,4402.5990464363285,regular,app,RU,63110.63911316603,178
C0074,2025-03-06,8257.811786508031,regular,app,RU,65236.56695866103,115
C0388,2025-02-25,10442.962224971563,new,app,RU,139085.4562713581,0
C0384,2025-06-20,10389.064768175114,regular,app,RU,166874.80517001377,6
C0365,2025-05-31,16177.277142751836,opportunistic,web,RU,,0
C0302,2025-01-29,9317.349908921957,regular,app,KZ,150859.75994505777,147
C0131,2025-04-02,15806.33290154104,regular,web,RU,95566.66157831959,88
C0040,2025-01-15,25841.532193353647,opportunistic,manager,RU,54344.072314952726,51
C0385,2025-01-15,1584.7237780862667,regular,web,RU,171261.59082559345,156
C0111,2025-06-09,12961.197554048282,regular,manager,RU,24166.59661985463,19
C0316,2025-01-29,5495.261188423346,regular,app,RU,57827.32199477627,149
C0205,2025-02-01,9122.394330898001,regular,app,AM,33782.36257951558,145
C0086,2025-01-24,17902.853113334975,regular,app,RU,52897.26789986734,150
C0205,2025-01-04,20824.14474907221,regular,manager,AM,33782.36257951558,173
C0146,2025-03-13,10343.907431976539,regular,app,RU,39433.96766078368,107
C0264,2025-02-23,20013.571619955615,regular,app,RU,53382.85082631906,124
C0319,2025-01-25,8710.216266942196,regular,app,BY,117835.57409004774,137
C0125,2025-05-02,1827.0745680900968,regular,app,RU,28042.399336962837,44
C0283,2025-02-05,35957.7939321426,regular,app,AM,49637.64105345447,138
C0227,2025-03-25,19924.16411013711,regular,app,RU,30240.76297199327,92
C0248,2025-04-22,606499.2400930943,regular,manager,RU,,53
C0254,2025-04-09,9344.99153035672,regular,app,RU,88298.5580564642,68
C0071,2025-06-20,20065.95781083022,regular,manager,RU,119602.86638084592,7
C0317,2025-04-13,4886.309787832423,regular,manager,RU,37535.87622140273,71
C0048,2025-04-10,8388.976389954865,regular,app,RU,24173.246782879014,80
C0150,2025-04-12,7934.3663713185715,regular,app,RU,93958.54905131078,78
C0028,2025-02-16,11560.945671498006,regular,app,RU,99926.3451265315,105
C0163,2025-02-28,5917.042617610732,regular,app,RU,97613.13102034428,121
C0161,2025-06-01,7112.791735918763,regular,app,RU,74003.19392036954,28
C0277,2025-06-04,8323.21428121026,regular,manager,RU,40282.29405287731,18
C0008,2025-02-28,20140.813356634913,opportunistic,web,RU,85191.94571132299,117
C0118,2025-04-30,9599.241267324338,opportunistic,app,RU,28958.617270561706,60
C0092,2025-06-29,44063.59265537195,opportunistic,manager,RU,,0
C0109,2025-04-30,8737.272791342233,regular,app,RU,55839.111146692514,57
C0176,2025-04-13,6534.580266323016,regular,web,RU,79527.83146299052,70
C0107,2025-06-01,24587.288162806428,regular,manager,RU,56532.060379392606,28
C0400,2025-05-03,8715.937615819623,regular,app,RU,75874.27858611445,48
C0207,2025-05-02,14862.77167391451,regular,web,BY,180180.49328698896,53
C0231,2025-01-29,4454.681686180206,regular,web,RU,,151
C0068,2025-01-07,9646.061372270122,regular,app,RU,207386.4605822518,171
C0348,2025-06-21,5524.46286201069,regular,web,RU,59681.71404088037,8
C0359,2025-06-29,17230.53082969477,regular,web,RU,,0
C0360,2025-01-07,83798.4599869951,opportunistic,manager,RU,110410.55603274144,159
C0270,2025-03-31,11291.442956120996,regular,app,RU,78878.98685669352,70
C0396,2025-02-01,9880.283211360467,regular,web,KZ,63332.172912899565,143
C0188,2025-03-22,6379.61994756787,regular,app,RU,40342.7858121426,97
C0364,2025-05-25,-8184.143948599221,regular,app,RU,40488.69823107142,33
C0083,2025-06-02,10862.34905357495,opportunistic,manager,RU,121576.18149311296,27
C0050,2025-02-26,30634.427772873823,regular,app,AM,47441.35558338082,119
C0123,2025-03-21,20455.241916767223,regular,app,AM,48641.64046189509,100
C0190,2025-02-20,19302.319332144583,regular,app,RU,29728.08893128601,123
C0168,2025-03-30,37800.15540187226,opportunistic,web,RU,,72
C0119,2025-05-12,3021.9846103339864,regular,app,RU,12958.52483784047,47
C0128,2025-04-19,16501.0595525298,regular,web,RU,63110.63911316603,71
C0123,2025-01-26,1421.1369126489108,regular,manager,AM,48641.64046189509,154
C0379,2025-02-27,8836.24499632061,regular,manager,AM,79812.48895604689,121
C0060,2025-01-19,9012.061263958532,regular,app,AM,29369.97581505382,160
C0112,2025-01-01,6738.178647241996,regular,app,KZ,55018.014532175854,164
C0085,2025-06-03,10895.073464128101,regular,app,RU,80116.70385635352,21
C0176,2025-03-23,6577.9127455973485,regular,manager,RU,79527.83146299052,91
C0237,2025-02-01,7087.69469156893,regular,app,RU,76718.82517000394,124
C0318,2025-06-16,42323.79440495419,opportunistic,web,RU,64130.477782441994,0
C0224,2025-01-04,13083.759945968153,new,web,RU,88957.93904095016,99
C0109,2025-05-31,10696.753375418444,regular,web,RU,55839.111146692514,26
C0379,2025-04-01,11122.135357477731,regular,app,AM,79812.48895604689,88
C0049,2025-03-24,38644.022186920396,opportunistic,manager,RU,110256.34529649711,93
C0300,2025-01-21,8802.962822800215,opportunistic,app,RU,50842.772416125044,128
C0116,2025-06-20,892.2907041396134,new,app,RU,,0
C0393,2025-03-21,94148.73015501427,opportunistic,app,RU,,83
C0274,2025-02-28,98448.58758320093,opportunistic,manager,RU,55376.719713659855,94
C0231,2025-01-28,4775.642571751453,regular,web,RU,97988.07583193238,152
C0186,2025-03-21,32585.46340615966,opportunistic,manager,RU,63742.758168336564,66
C0149,2025-06-22,10065.211911448703,regular,manager,BY,27968.453975938126,0
C0126,2025-05-14,7071.355597925254,regular,manager,KZ,56188.76756509697,45
C0140,2025-01-12,10173.271397064444,regular,manager,AM,51875.679615003515,165
C0128,2025-06-05,8778.42027995963,regular,manager,RU,,24
C0142,2025-03-17,16333.79639049622,regular,web,RU,71133.75089158732,96
C0250,2025-06-10,4939.77426014351,regular,web,BY,,18
C0218,2025-02-24,8992.916379237407,regular,web,AM,46855.648918213476,125
C0225,2025-02-12,2252.4339216194594,regular,app,RU,37463.80596379556,130
C0367,2025-03-26,35882.88251458157,opportunistic,manager,RU,37862.35599077226,91
C0140,2025-02-17,4410.412650240889,regular,web,AM,51875.679615003515,129
C0196,2025-04-27,6098.0107928904,regular,app,RU,35031.704974799344,60
C0308,2025-03-04,40422.562932221954,opportunistic,manager,RU,19178.06563577975,95
C0322,2025-05-27,14611.974829360874,regular,app,RU,89967.3339755547,16
C0128,2025-02-01,21267.150294345865,regular,app,RU,63110.63911316603,148
C0204,2025-04-20,20945.59158716604,regular,app,RU,160510.37828520167,67
C0016,2025-05-29,4906.602263894545,regular,web,RU,73734.55681536577,26
C0011,2025-01-20,13229.856354860023,regular,app,RU,100516.10043231638,157
C0011,2025-04-27,11671.425976346756,regular,web,RU,100516.10043231638,60
C0294,2025-06-28,8233.729497227885,regular,web,RU,60366.5026649566,1
C0088,2025-03-04,7665.089109872424,regular,app,RU,73271.65445707022,112
C0089,2025-04-22,14291.5431760779,regular,app,BY,93017.61049185187,52
C0015,2025-05-30,4022.7015139439904,regular,app,RU,59946.85642054766,27
C0348,2025-04-23,7303.720225176216,regular,app,RU,59681.71404088037,67
C0306,2025-05-19,21412.871855056725,regular,web,RU,57805.035774570744,34
C0014,2025-01-25,33202.30104377667,opportunistic,manager,RU,44910.626020112715,126
C0389,2025-04-14,13112.349136099223,regular,web,RU,66611.28251620958,75
C0210,2025-06-06,15949.908297567725,regular,app,RU,52418.57889047791,23
C0095,2025-06-15,5048.337200758245,regular,web,RU,74809.02849203724,1
C0131,2025-01-31,8710.445989592043,regular,web,RU,95566.66157831959,149
C0136,2025-02-15,4662.537603332212,regular,web,RU,40609.90938605977,128
C0088,2025-02-25,17699.265568133866,regular,app,RU,,119
C0156,2025-03-21,14139.527692587437,opportunistic,manager,RU,42006.254107436456,78
C0302,2025-03-02,47682.72639310834,regular,app,KZ,150859.75994505777,115
C0142,2025-01-31,14829.488449084003,regular,app,RU,71133.75089158732,141
C0271,2025-03-27,18675.261933301794,regular,app,RU,41028.573339414696,85
C0373,2025-06-28,4973.693307832406,regular,app,RU,94070.00566845604,0
C0079,2025-03-18,112561.72782719856,opportunistic,manager,RU,35790.53449527416,99
C0032,2025-01-02,6372.58176525345,new,app,RU,137341.7154659492,86
C0380,2025-04-11,24465.98430331596,opportunistic,manager,RU,24810.292808637114,3
C0255,2025-02-01,40402.95245438768,regular,app,AM,29087.88109205289,148
C0392,2025-04-03,4779.830654487676,regular,web,RU,82318.01174628778,77
C0237,2025-01-30,5614.692480931769,regular,app,RU,76718.82517000394,126
C0327,2025-04-17,18052.457375148933,opportunistic,web,KZ,37447.94211658653,72
C0332,2025-03-12,3994.4780270209462,regular,app,KZ,96486.84621670823,108
C0027,2025-04-30,6303.630174360165,regular,app,RU,45567.70668624445,42
C0007,2025-04-24,59031.956396205416,opportunistic,app,RU,,63
C0330,2025-01-29,27745.708998027592,regular,app,RU,33903.04091126527,149
C0341,2025-06-22,4260.0838995327995,regular,manager,RU,77297.95977305167,0
C0060,2025-06-28,22319.462909477894,regular,web,AM,29369.97581505382,0
C0173,2025-02-06,4431.2682213433745,regular,app,RU,33374.269800263144,139
C0166,2025-06-15,45054.11410960543,regular,web,KZ,89867.6573767307,10
C0129,2025-01-24,5185.686563377923,regular,app,RU,,126
C0201,2025-05-18,57915.386917410455,opportunistic,app,RU,34643.37900711766,33
C0311,2025-02-21,20212.706547467013,regular,app,RU,18468.17377658533,126
C0093,2025-03-20,19861.163974483414,regular,app,RU,66402.26752134197,97
C0075,2025-04-16,15732.779752175233,regular,app,RU,78641.08221028118,72
C0309,2025-04-08,12845.547690216024,regular,manager,RU,41995.26799765813,67
C0314,2025-06-22,5077.247903387104,regular,manager,BY,59242.379815333625,0
C0035,2025-05-10,15545.269863972802,regular,app,RU,69610.42796192828,50
C0369,2025-03-09,12782.424246458599,regular,web,RU,176635.3330683661,107
C0047,2025-01-31,18268.962712291817,regular,app,KZ,61568.2960255891,133
C0103,2025-06-13,11554.851596528524,regular,web,RU,41425.609103306146,14
C0195,2025-04-04,4630.464188017531,regular,app,RU,17580.452648123697,67
C0273,2025-06-10,14614.044827716867,regular,app,RU,128912.01034395119,14
C0274,2025-05-12,20982.304440011158,opportunistic,manager,RU,,21
C0164,2025-04-26,8580.231482163897,regular,app,RU,95269.62263734348,62
C0298,2025-04-29,65623.45862522448,opportunistic,manager,BY,49675.761390926724,59
C0392,2025-03-31,11014.427196405284,regular,app,RU,82318.01174628778,80
C0131,2025-04-06,16024.718858796981,regular,app,RU,95566.66157831959,84
C0288,2025-03-21,22967.052353729046,regular,app,KZ,32072.151687949587,94
C0147,2025-01-08,3580.4429403469017,regular,web,RU,51703.96166882332,163
C0276,2025-01-07,9846.810931096476,regular,web,RU,65535.05343619635,171
C0037,2025-01-04,12057.733575827195,regular,app,KZ,47718.755959578484,134
C0269,2025-03-08,6877.328725424148,regular,app,BY,91399.24908804016,104
C0048,2025-06-10,12368.82714916509,regular,web,RU,24173.246782879014,19
C0072,2025-02-12,8034.211819853503,regular,manager,RU,41559.708530966964,137
C0010,2025-05-01,27546.993628421387,regular,app,RU,71398.54626114802,56
C0034,2025-01-18,3345.9969719123887,regular,app,BY,139312.1307018514,162
C0118,2025-01-30,27840.367890936996,opportunistic,manager,RU,,150
C0397,2025-06-03,158420.63252315257,opportunistic,manager,RU,177843.39553446515,0
C0188,2025-01-05,16280.17588744849,regular,app,RU,40342.7858121426,173
C0225,2025-04-14,8714.357697460442,regular,app,RU,37463.80596379556,69
C0149,2025-06-18,6740.288428982559,regular,app,BY,27968.453975938126,4
C0041,2025-04-21,21490.669380989486,regular,web,RU,102947.22534981728,69
C0259,2025-02-25,8691.190099501631,regular,app,KZ,54966.058792712574,122
C0253,2025-05-11,15019.665260193167,regular,app,RU,91013.09064201491,38
C0294,2025-04-10,3925.3980533571694,regular,app,RU,60366.5026649566,80
C0128,2025-01-28,8288.81791199963,regular,app,RU,63110.63911316603,152
C0020,2025-02-09,20330.2836515981,opportunistic,manager,RU,57170.23440825851,124
C0067,2025-06-18,30820.490635452286,opportunistic,web,BY,193504.66662175572,11
C0034,2025-03-06,2402.5526631972757,regular,web,BY,139312.1307018514,115
C0283,2025-05-05,4679.7364312552345,regular,app,AM,49637.64105345447,49
C0341,2025-04-25,11239.654502104711,regular,app,RU,77297.95977305167,58
C0330,2025-02-25,24642.524515921315,regular,app,RU,33903.04091126527,122
C0208,2025-05-06,35670.685877523356,opportunistic,manager,RU,26676.344249311056,33
C0308,2025-01-07,32500.03873887952,opportunistic,web,RU,19178.06563577975,151
C0302,2025-01-14,2296.5253333425926,regular,app,KZ,150859.75994505777,162
C0311,2025-03-08,5716.514614753617,regular,manager,RU,18468.17377658533,111
C0210,2025-06-15,12020.797330538813,regular,manager,RU,52418.57889047791,14
C0015,2025-05-13,7789.196406532419,regular,app,RU,59946.85642054766,44
C0046,2025-05-25,48133.2239148148,opportunistic,app,RU,85912.39546387289,32
C0051,2025-04-20,12646.66405740758,regular,web,AM,49333.31383761302,69
C0383,2025-03-28,34137.27551343634,opportunistic,app,RU,32731.312689247476,88
C0066,2025-01-17,31720.320450151874,opportunistic,app,RU,80163.75361248822,147
C0293,2025-03-06,1909.3931708172884,new,app,BY,81898.56331075767,74
C0240,2025-06-07,26680.876439162,regular,manager,RU,49345.468111258146,21
C0047,2025-02-22,7144.436738440016,regular,app,KZ,61568.2960255891,111
C0299,2025-03-14,82105.4578354275,opportunistic,manager,BY,52079.45904776453,97
C0281,2025-05-30,9932.21160569328,regular,app,RU,27211.30833168933,26
C0066,2025-04-13,36648.430406264444,opportunistic,manager,RU,80163.75361248822,61
C0258,2025-02-28,17786.059617615527,regular,manager,BY,72735.01488396972,121
C0047,2025-01-03,17867.833241451528,regular,app,KZ,,161
C0395,2025-05-02,5579.8211476050055,regular,web,RU,64333.874332747415,53
C0084,2025-02-15,23162.851182175982,regular,app,RU,38981.78972789811,105
C0399,2025-05-06,311088.316079012,regular,web,RU,66589.02089418373,52
C0119,2025-04-11,10036.782076157784,regular,app,RU,12958.52483784047,78
C0173,2025-04-24,6983.769694047872,regular,app,RU,33374.269800263144,62
C0282,2025-04-10,3853.2897911824552,regular,app,KZ,86261.33612057511,72
C0056,2025-03-20,20873.625080602284,opportunistic,manager,RU,79281.81808974489,60
C0015,2025-02-10,14700.06750843517,regular,app,RU,59946.85642054766,136
C0231,2025-01-04,4535.300395919406,regular,app,RU,97988.07583193238,176
C0057,2025-04-13,18453.67857622624,regular,manager,BY,80745.46024762576,56
C0064,2025-06-06,27344.99006907807,opportunistic,app,RU,81703.93243020093,19
C0119,2025-05-25,9113.715345949395,regular,manager,RU,12958.52483784047,34
C0362,2025-01-09,31052.12386484423,regular,app,RU,87900.75427160058,162
C0225,2025-06-06,9606.208386660608,regular,manager,RU,,16
C0194,2025-02-04,47736.887004947064,opportunistic,manager,RU,80813.54655267524,145
C0009,2025-01-07,2876.5466657938923,regular,web,KZ,97350.63118258487,173
C0025,2025-06-03,33937.23238755916,opportunistic,manager,RU,29284.04277341049,21
C0372,2025-06-23,10414.485388302128,regular,app,BY,105901.06925376512,6
C0248,2025-01-22,13084.688986655377,regular,app,RU,22805.090958222576,143
C0271,2025-03-21,4824.397919225867,regular,manager,RU,41028.573339414696,91
